GPSname,GEN,VemcoSN,StartTime,EndTime,GenLat,GenLon
SR_BlwOrd1,SR_Blw_Ord,6803,2009-02-13T17:39:00Z,2009-05-07T19:32:00Z,39.56505,-122.00081
SR_BlwOrd2,SR_Blw_Ord,3469,2009-02-13T17:24:00Z,2009-05-07T19:42:00Z,39.56505,-122.00081
SR_AbvOrdBr2,SR_AbvOrd,6808,2009-02-12T23:13:00Z,2009-08-14T15:22:00Z,39.631135,-121.99292
SR_BlwIrvineFinch2,SR_BlwIrvineFinch,101175,2009-02-12T22:11:00Z,2009-05-07T17:59:00Z,39.731428335000004,-121.97358165
SR_BlwIrvineFinch,SR_BlwIrvineFinch,7651,2009-02-12T22:00:00Z,2009-05-07T18:12:00Z,39.731428335000004,-121.97358165
SR_AbvGCID,SR_AbvGCID,102148,2009-02-12T21:34:00Z,2009-05-07T16:53:00Z,39.80613,-122.05833
SR_BlwGCID,SR_BlwGCID,7658,2009-02-12T21:22:00Z,2009-05-07T17:25:00Z,39.791115,-122.03732
SR_BlwGCID2,SR_BlwGCID,102166,2009-02-12T21:12:00Z,2009-05-07T17:35:00Z,39.791115,-122.03732
SR_AbvThomes2,SR_AbvThomes,6807,2009-02-12T20:02:00Z,2009-04-30T15:21:00Z,40.00405000000001,-122.10592335
SR_AbvToomes,SR_AbvToomes,102159,2009-02-12T19:37:00Z,2009-05-05T16:34:00Z,39.95873,-122.08691
SR_Woodson_Temp,SR_Woodson_Temp,102150,2009-02-12T19:22:00Z,2009-05-05T16:14:00Z,39.91937,-122.08495
SR_AbvAntelopeCk,SR_AbvAntelopeCk,102154,2009-02-12T17:58:00Z,2009-05-05T21:55:00Z,40.08571,-122.1223
SR_BlwAntelopeCk,SR_BlwAntelopeCk,102149,2009-02-12T17:48:00Z,2009-05-05T22:37:00Z,40.07591,-122.12418
SR_BlwRBDDLwr_W,SR_NewCk,102163,2009-02-12T17:26:00Z,2009-05-05T21:00:00Z,40.146135,-122.15236999999999
SR_BlwRBDDLwr_E,SR_NewCk,102176,2009-02-12T17:17:00Z,2009-05-05T21:32:00Z,40.146135,-122.15236999999999
SR_BlwRBDD_W,SR_Blw_RBDD,6573,2009-02-12T01:07:00Z,2009-05-05T20:12:00Z,40.153107776666666,-122.19518219999999
SR_BlwRBDD_E,SR_Blw_RBDD,3498,2009-02-12T00:55:00Z,2009-05-05T20:36:00Z,40.153107776666666,-122.19518219999999
SR_AbvRBDD_E,SR_Abv_RBDD,3475,2009-02-12T00:42:00Z,2009-05-05T19:50:00Z,40.15838,-122.2123
SR_AbvRBDDUpr_E,SR_RedBluff,102165,2009-02-12T00:31:00Z,2009-05-05T19:32:00Z,40.20004,-122.22146000000001
SR_AbvRBDDUpr_W,SR_RedBluff,102126,2009-02-12T00:18:00Z,2009-05-05T18:58:00Z,40.20004,-122.22146000000001
SR_ChinaE,SR_ChinaRapids,6542,2009-02-11T22:50:00Z,2009-04-29T19:17:00Z,40.244645,-122.177215
SR_ChinaW,SR_ChinaRapids,6579,2009-02-11T22:43:00Z,2009-04-29T19:08:00Z,40.244645,-122.177215
SR_JellysE,SR_JellysFerry,3500,2009-02-11T21:22:00Z,2009-04-25T12:52:23Z,40.317393335000006,-122.18986835
SR_JellysW,SR_JellysFerry,3372,2009-02-11T21:05:00Z,2009-04-29T16:39:00Z,40.317393335000006,-122.18986835
SR_Massacre_Flat,SR_Massacre_Flat,102153,2009-02-11T20:05:00Z,2009-04-29T17:37:00Z,40.32114,-122.1522
SPBuoy_10,SPBuoy9/10,104445,2009-02-11T20:04:00Z,2009-03-11T23:42:00Z,38.0401475,-122.348805
SR_UprSturgeonHole,SR_SturgeonHole,102170,2009-02-11T19:51:00Z,2009-04-29T17:57:00Z,40.311915,-122.14936
SP_Control_8,SP_Control,104428,2009-02-11T19:49:00Z,2009-05-07T18:03:00Z,38.02077625,-122.3971725
SP_Buoy_8,SP_Buoy_7&8,104457,2009-02-11T19:49:00Z,2009-05-07T17:35:00Z,38.030235000000005,-122.372835
SP_Control_7,SP_Control,104447,2009-02-11T19:46:00Z,2009-05-01T05:22:00Z,38.02077625,-122.3971725
SP_Control_6,SP_Control,104440,2009-02-11T19:43:00Z,2009-05-07T18:19:00Z,38.02077625,-122.3971725
SP_Array_1F,SP_Array_1,7961,2009-02-11T19:41:00Z,2009-04-19T20:39:00Z,38.01177,-122.40846
SP_Control_5,SP_Control,104450,2009-02-11T19:41:00Z,2009-04-15T17:08:00Z,38.02077625,-122.3971725
SP_Control_4,SP_Control,104401,2009-02-11T19:38:00Z,2009-05-07T18:29:00Z,38.02077625,-122.3971725
SP_Control_3,SP_Control,102261,2009-02-11T19:34:00Z,2009-04-27T11:00:00Z,38.02077625,-122.3971725
SP_Control_2,SP_Control,104441,2009-02-11T19:31:00Z,2009-04-12T12:18:00Z,38.02077625,-122.3971725
SP_Control_1,SP_Control,104615,2009-02-11T19:27:00Z,2009-05-05T09:27:00Z,38.02077625,-122.3971725
SR_BendBrE,SR_BendBridge,7673,2009-02-11T19:23:00Z,2009-04-29T18:23:00Z,40.26793000000001,-122.21501665
SR_BendBrW,SR_BendBridge,3507,2009-02-11T18:51:00Z,2009-04-29T18:42:00Z,40.26793000000001,-122.21501665
SR_AbvBattleE,SR_AbvBattleCK,6580,2009-02-11T17:55:00Z,2009-04-29T21:19:00Z,40.368300000000005,-122.18863999999999
SR_AbvBattleW,SR_AbvBattleCK,6576,2009-02-11T17:35:00Z,2009-04-29T21:07:00Z,40.368300000000005,-122.18863999999999
RichBr_E_Channel_2009,Richmond Bridge,7967,2009-02-11T00:14:00Z,2009-05-04T20:17:00Z,37.93558786101695,-122.44549497118643
SP_Array_1H,SP_Array_1,104438,2009-02-10T23:49:00Z,2009-05-07T19:17:00Z,38.01177,-122.40846
SP_Array_1G,SP_Array_1,104442,2009-02-10T23:33:00Z,2009-04-27T00:38:00Z,38.01177,-122.40846
SP_Array_1E,SP_Array_1,104453,2009-02-10T23:24:00Z,2009-05-01T06:05:00Z,38.01177,-122.40846
SP_Array_1D,SP_Array_1,104618,2009-02-10T23:20:00Z,2009-04-18T15:43:00Z,38.01177,-122.40846
SP_Array_1C,SP_Array_1,104454,2009-02-10T23:17:00Z,2009-05-07T18:57:00Z,38.01177,-122.40846
SP_Array_1A,SP_Array_1,104402,2009-02-10T23:14:00Z,2009-04-28T12:56:00Z,38.01177,-122.40846
SP_Array_1B,SP_Array_1,104617,2009-02-10T23:11:00Z,2009-04-18T15:32:00Z,38.01177,-122.40846
SP_Array_2H,SP_Array_2,104430,2009-02-10T23:00:00Z,2009-04-06T04:48:00Z,38.0013375,-122.42294125000001
SP_Array_2G,SP_Array_2,104432,2009-02-10T22:57:00Z,2009-04-20T17:09:00Z,38.0013375,-122.42294125000001
SP_Array_2F,SP_Array_2,104616,2009-02-10T22:55:00Z,2009-05-01T01:29:00Z,38.0013375,-122.42294125000001
SP_Array_2E,SP_Array_2,104749,2009-02-10T22:52:00Z,2009-04-15T17:38:00Z,38.0013375,-122.42294125000001
SP_Array_2D,SP_Array_2,104439,2009-02-10T22:49:00Z,2009-04-18T20:06:00Z,38.0013375,-122.42294125000001
SP_Array_2C,SP_Array_2,104448,2009-02-10T22:46:00Z,2009-04-18T20:06:00Z,38.0013375,-122.42294125000001
SP_Array_2B,SP_Array_2,104429,2009-02-10T22:43:00Z,2009-04-18T20:05:00Z,38.0013375,-122.42294125000001
SP_Array_2A,SP_Array_2,104434,2009-02-10T22:39:00Z,2009-04-18T20:06:00Z,38.0013375,-122.42294125000001
Raccoon01_2009,Raccoon Straits,102243,2009-02-10T00:18:00Z,2009-04-16T10:21:00Z,37.87092125,-122.44236625
Raccoon02_2009,Raccoon Straits,102245,2009-02-10T00:17:00Z,2009-04-08T09:12:00Z,37.87092125,-122.44236625
Raccoon04_2009,Raccoon Straits,104399,2009-02-10T00:15:00Z,2009-04-01T03:09:00Z,37.87092125,-122.44236625
SF_Control_SW,Alcatraz_Control,104407,2009-02-09T23:46:00Z,2009-04-19T14:42:00Z,37.8329425,-122.4470925
SF_Control_NW,Alcatraz_Control,104446,2009-02-09T23:45:00Z,2009-05-04T17:47:00Z,37.8329425,-122.4470925
SF_Control_NE,Alcatraz_Control,104452,2009-02-09T23:43:00Z,2009-04-21T06:30:00Z,37.8329425,-122.4470925
Alcatraz_SE,Alcatraz,104433,2009-02-09T22:42:00Z,2009-04-14T05:15:00Z,37.82300125,-122.42180875
BayBr15,Bay Bridge West,102252,2009-02-09T21:26:00Z,2009-04-23T14:24:00Z,37.79817108333334,-122.37778025
BayBr17,Bay Bridge West,7963,2009-02-09T21:15:00Z,2009-04-19T22:50:00Z,37.79817108333334,-122.37778025
MRGC5,MRGC,103850,2009-02-02T20:25:00Z,2009-04-01T19:20:00Z,37.945,-122.480278
MRGC4,MRGC,103853,2009-02-02T20:20:00Z,2009-04-01T19:15:00Z,37.945,-122.480278
MRGC3,MRGC,104279,2009-02-02T20:15:00Z,2009-04-01T19:10:00Z,37.945,-122.480278
MRGC2,MRGC,103851,2009-02-02T20:10:00Z,2009-04-01T19:05:00Z,37.945,-122.480278
MRGC1,MRGC,103852,2009-02-02T20:05:00Z,2009-04-01T19:00:00Z,37.945,-122.480278
Chipp17,Chipps Island,6279,2009-01-30T22:50:00Z,2009-06-25T22:35:00Z,38.046980196470585,-121.91906647058823
Mok_Feiste,Mok_Feiste,100152,2009-01-30T22:30:00Z,2009-04-15T20:00:00Z,38.20993,-121.3751
Chipp18,Chipps Island,7959,2009-01-30T21:40:00Z,2009-06-25T18:10:00Z,38.046980196470585,-121.91906647058823
Chipp15,Chipps Island,6286,2009-01-28T01:20:00Z,2009-06-25T19:15:00Z,38.046980196470585,-121.91906647058823
Chipp16,Chipps Island,6283,2009-01-28T00:40:00Z,2009-06-25T18:40:00Z,38.046980196470585,-121.91906647058823
MontezumaWest,MontezumaWest,7969,2009-01-27T23:50:00Z,2009-06-25T21:15:00Z,38.17069,-122.03905
ChippMontezuma,ChippMontezuma,7979,2009-01-27T22:50:00Z,2009-06-25T20:00:00Z,38.07188,-121.87516
GG7.5,Golden Gate East Line,103690,2009-01-27T21:47:00Z,2009-05-06T17:07:00Z,37.8233725,-122.46105666666666
GG3.5,Golden Gate West Line,100747,2009-01-27T21:39:00Z,2009-05-06T15:28:00Z,37.81972,-122.46858
GG4.1,Golden Gate West Line,103692,2009-01-27T21:07:00Z,2009-05-06T15:08:00Z,37.81972,-122.46858
GG9,Golden Gate East Line,8067,2009-01-27T18:30:00Z,NA,37.8233725,-122.46105666666666
GG8,Golden Gate East Line,8072,2009-01-27T18:04:00Z,2009-02-28T22:00:00Z,37.8233725,-122.46105666666666
GG7.7,Golden Gate East Line,8068,2009-01-27T17:43:00Z,2009-05-05T17:32:00Z,37.8233725,-122.46105666666666
GG7.2,Golden Gate East Line,103691,2009-01-27T17:36:00Z,2009-05-06T19:37:00Z,37.8233725,-122.46105666666666
GG6,Golden Gate East Line,102179,2009-01-27T17:27:00Z,2009-05-05T18:19:00Z,37.8233725,-122.46105666666666
GG1,Golden Gate West Line,103688,2009-01-27T17:05:00Z,2009-05-07T00:00:00Z,37.81972,-122.46858
GG3,Golden Gate West Line,5931,2009-01-26T22:28:00Z,2009-05-06T15:56:00Z,37.81972,-122.46858
GG2.5,Golden Gate West Line,8065,2009-01-26T21:54:00Z,2009-05-06T20:10:00Z,37.81972,-122.46858
GG2,Golden Gate West Line,8075,2009-01-26T21:46:00Z,2009-05-06T20:38:00Z,37.81972,-122.46858
GG7,Golden Gate East Line,8063,2009-01-26T21:39:00Z,2009-05-05T17:46:00Z,37.8233725,-122.46105666666666
GG6.5,Golden Gate East Line,8074,2009-01-26T21:35:00Z,2009-05-05T18:04:00Z,37.8233725,-122.46105666666666
GG5.5,Golden Gate East Line,8069,2009-01-26T21:28:00Z,2009-05-05T18:32:00Z,37.8233725,-122.46105666666666
GG4.5,Golden Gate West Line,103693,2009-01-26T20:10:00Z,2009-05-06T14:32:00Z,37.81972,-122.46858
GG1.5,Golden Gate West Line,8064,2009-01-26T19:26:00Z,2009-05-06T20:25:00Z,37.81972,-122.46858
FR_HWY_20,FR_HWY_20,7757,2009-01-23T05:27:00Z,2009-03-12T02:58:00Z,39.13925,-121.607111
FR_Star_Bend,FR_Star_Bend,4430,2009-01-23T00:03:00Z,2009-03-12T04:41:00Z,39.011333,-121.598472
FR_Shanghai,FR_Shanghai,7776,2009-01-22T04:08:00Z,2009-01-22T04:08:00Z,39.081174,-121.60230150000001
FR_HWY_20,FR_HWY_20,7757,2009-01-22T02:52:00Z,2009-01-22T02:52:00Z,39.13925,-121.607111
FR_Sunset_Pumps,FR_Sunset_Pumps,7749,2009-01-22T01:51:00Z,2009-01-22T01:51:00Z,39.24643,-121.63645
Rich_Point_2009,Rich_Point,6255,2009-01-21T21:38:00Z,2009-05-07T20:01:00Z,37.9067625,-122.390925
Emeryville_Marina_A,Emeryville_Marina,6298,2009-01-21T19:38:00Z,2009-05-06T18:00:00Z,37.84204733333333,-122.31232633333333
Emeryville_Marina_B,Emeryville_Marina,7977,2009-01-21T19:07:00Z,2009-05-08T19:00:00Z,37.84204733333333,-122.31232633333333
Mok_Will_Berm_Mar,Mok_Will_Berm_Mar,100149,2009-01-21T19:07:00Z,2009-04-16T18:20:00Z,38.106072777777776,-121.56879194444444
Georg_SloughS,Georg_SloughS,100154,2009-01-21T18:45:00Z,2009-04-16T18:55:00Z,38.134588055555554,-121.5922836111111
Mok_Tower_Pk,Mok_Tower_Pk,100150,2009-01-21T18:10:00Z,2009-04-16T17:45:00Z,38.10982416666667,-121.50048138888889
Snod_Slough,Snod_Slough,100147,2009-01-21T17:45:00Z,2009-04-16T15:50:00Z,38.248064166666666,-121.49726111111111
CosR_Abv_Br,CosR_Abv_Br,100398,2009-01-21T17:15:00Z,2009-04-16T16:30:00Z,38.25760722222222,-121.43132194444445
FR_Cox,FR_Cox,7764,2009-01-21T06:09:00Z,2009-03-12T00:26:00Z,39.336873999999995,-121.631343
FR_TAO_Right,FR_TAO_Right,7762,2009-01-21T05:06:00Z,2009-03-11T04:51:00Z,39.45567,-121.63227
FR_Eye_Pool_2,FR_Eye_Pool,7753,2009-01-21T04:54:00Z,2009-03-11T04:25:00Z,39.456667,-121.616472
FR_Eye_Pool_1,FR_Eye_Pool,7769,2009-01-21T04:50:00Z,2009-03-11T04:13:00Z,39.456667,-121.616472
FR_Steep_Pool,FR_Steep_Pool,100648,2009-01-21T04:33:00Z,2009-03-11T04:00:00Z,39.462056,-121.604528
FR_Upper_Rob_Pool,FR_Upper_Rob_Pool,103218,2009-01-21T04:20:00Z,2009-03-11T03:37:00Z,39.467028,-121.596056
FR_GW_Pool_2,FR_GW_Pool,7768,2009-01-21T04:08:00Z,2009-03-11T02:29:00Z,39.471347,-121.583442
FR_GW_Pool_1,FR_GW_Pool,4431,2009-01-21T04:02:00Z,2009-01-28T20:06:00Z,39.471347,-121.583442
FR_HWY_70,FR_HWY_70,100646,2009-01-21T03:22:00Z,2009-04-22T02:10:00Z,39.511944,-121.572917
FR_Bedrock,FR_Bedrock,7751,2009-01-21T03:05:00Z,2009-03-11T00:53:00Z,39.515194,-121.563639
FR_Aud_Pool,FR_Aud_Pool,7754,2009-01-21T02:34:00Z,2009-03-11T00:24:00Z,39.516417,-121.556222
FR_Cotton_Pool,FR_Cotton_Pool,7761,2009-01-21T02:19:00Z,2009-03-10T23:50:00Z,39.51658,-121.55364
FR_FBD_Pool,FR_FBD_Pool,100642,2009-01-21T01:48:00Z,2009-03-10T23:37:00Z,39.51839,-121.54858
SFPier30,SFPier30,7966,2009-01-19T22:45:00Z,2009-04-30T15:02:00Z,37.787222,-122.384444
PortOak05,PortOakland,7964,2009-01-19T22:06:00Z,2009-04-30T14:08:00Z,37.8090866,-122.3315832
PortOak02,PortOakland,8049,2009-01-19T21:53:00Z,2009-04-30T13:02:00Z,37.8090866,-122.3315832
SFPier27,SFPier27,7956,2009-01-19T21:45:00Z,2009-04-30T15:16:00Z,37.80727,-122.40037
PortOak01,PortOakland,8050,2009-01-19T21:37:00Z,2009-04-30T13:27:00Z,37.8090866,-122.3315832
SFPier45,SFPier45,8053,2009-01-19T21:30:00Z,2009-04-30T15:41:00Z,37.811111,-122.420556
SFPier33,SFPier33,8055,2009-01-19T21:24:00Z,2009-04-30T15:28:00Z,37.808611,-122.404444
PortOak04,PortOakland,8015,2009-01-19T19:55:00Z,2009-04-30T13:52:00Z,37.8090866,-122.3315832
PortOak03,PortOakland,8052,2009-01-19T18:19:00Z,2009-04-30T14:21:00Z,37.8090866,-122.3315832
AR_I-80Br,AR_I-80Br,100641,2009-01-14T21:33:00Z,2009-03-27T21:40:00Z,38.584067,-121.443083
SP_Buoy_7,SP_Buoy_7&8,104455,2009-01-14T19:19:00Z,2009-02-03T23:13:00Z,38.030235000000005,-122.372835
SP_Buoy_8,SP_Buoy_7&8,104457,2009-01-14T19:11:00Z,2009-02-03T23:15:00Z,38.030235000000005,-122.372835
SPBuoy_10,SPBuoy9/10,104445,2009-01-14T18:59:00Z,2009-02-03T23:01:00Z,38.0401475,-122.348805
SP_Buoy_9,SP_Buoy_9&10,104449,2009-01-14T18:45:00Z,2009-02-03T22:59:00Z,38.04063,-122.352
AR_WattHowe,AR_WattHowe,102198,2009-01-13T22:11:00Z,2009-03-27T22:35:00Z,38.563217,-121.398133
San_Rafael_Canal,San_Rafael_Canal,6292,2009-01-13T21:57:00Z,2009-06-12T17:15:00Z,37.96862,-122.48948
SF_Larkspur_Ferry_15,SF_Larkspur_Ferry,6278,2009-01-13T21:09:00Z,2009-06-12T17:41:00Z,37.94238,-122.50448
Vallejo_Marina,Vallejo_Marina,6266,2009-01-12T22:29:00Z,2009-06-04T19:58:00Z,38.11023,-122.27147
SP_Petaluma_RR_Bridge,SP_Petaluma_River_Mouth,6273,2009-01-12T21:25:00Z,2009-06-04T21:08:00Z,38.1133,-122.50168
Port_Sonoma,SP_Petaluma,7975,2009-01-12T21:10:00Z,2009-06-04T21:26:00Z,38.11558,-122.50263
Mok_MacRd,Mok_MacRd,100151,2009-01-07T19:15:00Z,2009-04-15T20:27:00Z,38.205845833333335,-121.08922249999999
GG2,Golden Gate West Line,8075,2009-01-07T18:54:00Z,2009-01-26T17:34:00Z,37.81972,-122.46858
Mok_Hatch,Mok_Hatch,100153,2009-01-07T18:50:00Z,2009-04-15T21:25:00Z,38.22586,-121.02411
GG9,Golden Gate East Line,8067,2009-01-07T18:12:00Z,2009-01-27T18:13:00Z,37.8233725,-122.46105666666666
GG8,Golden Gate East Line,8072,2009-01-07T18:02:00Z,2009-01-27T17:53:00Z,37.8233725,-122.46105666666666
GG6,Golden Gate East Line,102179,2009-01-07T18:00:00Z,2009-01-27T17:15:00Z,37.8233725,-122.46105666666666
GG7.5,Golden Gate East Line,103689,2009-01-07T17:53:00Z,NA,37.8233725,-122.46105666666666
Mok_Low_SacRd_Br,Mok_Low_SacRd_Br,100148,2009-01-07T17:20:00Z,2009-04-15T18:20:00Z,38.15784361111111,-121.29866944444444
RichBr_W_Channel_2009,Richmond Bridge,104450,2008-12-19T22:04:00Z,2009-01-31T16:56:00Z,37.93558786101695,-122.44549497118643
RichBr_E_Channel_2009,Richmond Bridge,104443,2008-12-19T21:53:00Z,2009-01-20T21:21:00Z,37.93558786101695,-122.44549497118643
SP_Control_8,SP_Control,104428,2008-12-19T21:05:00Z,2009-02-02T09:15:00Z,38.02077625,-122.3971725
SP_Control_7,SP_Control,104447,2008-12-19T20:56:00Z,2009-02-03T22:40:00Z,38.02077625,-122.3971725
SP_Control_6,SP_Control,104440,2008-12-19T20:47:00Z,2009-02-03T22:30:00Z,38.02077625,-122.3971725
SP_Control_5,SP_Control,104451,2008-12-19T20:39:00Z,2009-02-02T01:44:00Z,38.02077625,-122.3971725
SP_Control_4,SP_Control,104431,2008-12-19T20:32:00Z,2009-02-02T01:44:00Z,38.02077625,-122.3971725
SP_Control_3,SP_Control,102261,2008-12-19T20:23:00Z,2009-02-03T19:10:00Z,38.02077625,-122.3971725
SP_Control_1,SP_Control,104615,2008-12-19T20:08:00Z,2009-01-30T19:00:00Z,38.02077625,-122.3971725
SP_Control_2,SP_Control,104441,2008-12-19T19:59:00Z,2009-02-02T23:50:00Z,38.02077625,-122.3971725
SP_Array_2H,SP_Array_2,104430,2008-12-19T19:29:00Z,2009-02-02T07:52:00Z,38.0013375,-122.42294125000001
SP_Array_2G,SP_Array_2,104432,2008-12-19T19:17:00Z,2009-02-03T19:57:00Z,38.0013375,-122.42294125000001
SP_Array_2F,SP_Array_2,104616,2008-12-19T19:08:00Z,2009-02-03T19:42:00Z,38.0013375,-122.42294125000001
SP_Array_2E,SP_Array_2,104444,2008-12-19T18:55:00Z,2009-02-02T17:49:00Z,38.0013375,-122.42294125000001
SP_Array_2D,SP_Array_2,104439,2008-12-19T18:44:00Z,2009-02-03T18:57:00Z,38.0013375,-122.42294125000001
SP_Array_2C,SP_Array_2,104448,2008-12-19T18:33:00Z,2009-02-03T18:44:00Z,38.0013375,-122.42294125000001
SP_Array_2A,SP_Array_2,104434,2008-12-19T18:20:00Z,2009-02-03T18:20:00Z,38.0013375,-122.42294125000001
SP_Array_2B,SP_Array_2,104429,2008-12-19T18:09:00Z,2009-02-03T18:34:00Z,38.0013375,-122.42294125000001
SP_Petaluma_G5,SP_Petaluma_Channel,104437,2008-12-17T23:35:00Z,2009-05-07T16:45:00Z,38.064415,-122.429295
SP_Petaluma_G3,SP_Petaluma_Channel,104436,2008-12-17T23:17:00Z,2009-05-07T16:30:00Z,38.064415,-122.429295
SP_Array_1H,SP_Array_1,104438,2008-12-17T22:29:00Z,2009-02-03T06:31:00Z,38.01177,-122.40846
SP_Array_1G,SP_Array_1,104442,2008-12-17T22:16:00Z,2009-02-02T21:43:00Z,38.01177,-122.40846
SP_Array_1E,SP_Array_1,104453,2008-12-17T21:35:00Z,2009-01-31T04:00:00Z,38.01177,-122.40846
SP_Array_1D,SP_Array_1,104618,2008-12-17T21:22:00Z,2009-01-26T04:22:00Z,38.01177,-122.40846
SP_Array_1C,SP_Array_1,104454,2008-12-17T21:01:00Z,2009-01-31T07:19:00Z,38.01177,-122.40846
SP_Array_1A,SP_Array_1,104402,2008-12-17T20:49:00Z,2009-02-03T20:49:00Z,38.01177,-122.40846
SP_Array_1B,SP_Array_1,104617,2008-12-17T20:23:00Z,2009-02-03T21:02:00Z,38.01177,-122.40846
Raccoon02_2009,Raccoon Straits,102245,2008-12-16T23:15:00Z,2009-02-04T20:48:00Z,37.87092125,-122.44236625
Raccoon01_2009,Raccoon Straits,102243,2008-12-16T22:44:00Z,2009-02-04T20:58:00Z,37.87092125,-122.44236625
Raccoon04_2009,Raccoon Straits,104399,2008-12-16T21:55:00Z,2009-01-21T06:36:00Z,37.87092125,-122.44236625
Raccoon03_2009,Raccoon Straits,102248,2008-12-16T21:49:00Z,2009-02-04T20:46:00Z,37.87092125,-122.44236625
SF_Control_SW,Alcatraz_Control,104407,2008-12-16T20:18:00Z,2009-01-29T23:58:00Z,37.8329425,-122.4470925
SF_Control_NW,Alcatraz_Control,104446,2008-12-16T20:03:00Z,2009-02-04T15:07:00Z,37.8329425,-122.4470925
SF_Control_NE,Alcatraz_Control,104452,2008-12-16T19:31:00Z,2009-02-04T20:07:00Z,37.8329425,-122.4470925
Alcatraz_SW,Alcatraz,104456,2008-12-16T17:55:00Z,2009-01-20T17:18:00Z,37.82300125,-122.42180875
Alcatraz_NW,Alcatraz,102254,2008-12-16T17:40:00Z,2009-01-21T18:27:00Z,37.82300125,-122.42180875
Alcatraz_NE,Alcatraz,102242,2008-12-16T17:26:00Z,2009-01-21T18:24:00Z,37.82300125,-122.42180875
Alcatraz_SE,Alcatraz,102244,2008-12-16T17:11:00Z,2009-01-21T18:24:00Z,37.82300125,-122.42180875
BayBr11,Bay Bridge West,102251,2008-12-15T21:20:00Z,2009-01-16T11:57:00Z,37.79817108333334,-122.37778025
BayBr15,Bay Bridge West,102252,2008-12-15T20:35:00Z,2009-01-16T12:37:00Z,37.79817108333334,-122.37778025
ChippMontezuma,ChippMontezuma,7979,2008-12-11T16:45:00Z,2009-01-27T22:30:00Z,38.07188,-121.87516
MontezumaWest,MontezumaWest,7969,2008-12-11T16:40:00Z,2009-01-27T23:25:00Z,38.17069,-122.03905
Berkeley_Marina,Berkeley_Marina,7982,2008-12-09T22:50:00Z,2009-05-06T16:44:00Z,37.86649,-122.31712
Martinez_Marina,Martinez_Marina,7958,2008-12-09T19:31:00Z,2009-04-10T00:05:00Z,38.02779,-122.13839
Suisun_City_Marina,Suisun_City,6257,2008-12-09T17:30:00Z,2009-06-04T18:27:00Z,38.2345,-122.03764
Chipp13,Chipps Island,102138,2008-12-06T21:00:00Z,2009-03-25T18:55:00Z,38.046980196470585,-121.91906647058823
Chipp17,Chipps Island,6279,2008-12-05T23:15:00Z,2009-01-30T22:25:00Z,38.046980196470585,-121.91906647058823
Chipp15,Chipps Island,6286,2008-12-05T22:40:00Z,2009-01-28T00:50:00Z,38.046980196470585,-121.91906647058823
Chipp18,Chipps Island,7959,2008-12-05T21:35:00Z,2009-01-30T21:20:00Z,38.046980196470585,-121.91906647058823
Chipp16,Chipps Island,6283,2008-12-05T19:05:00Z,2009-01-28T00:30:00Z,38.046980196470585,-121.91906647058823
FR_Shanghai,FR_Shanghai,7776,2008-12-04T05:19:00Z,2009-01-22T04:04:00Z,39.081174,-121.60230150000001
RichBr_4_2009,Richmond Bridge,104411,2008-12-03T20:11:00Z,2009-05-05T16:00:00Z,37.93558786101695,-122.44549497118643
RichBr_19_2009,Richmond Bridge,104464,2008-12-03T19:39:00Z,2009-05-05T18:07:00Z,37.93558786101695,-122.44549497118643
RichBr_18_2009,Richmond Bridge,104461,2008-12-03T19:34:00Z,2009-05-05T18:02:00Z,37.93558786101695,-122.44549497118643
RichBr_17_2009,Richmond Bridge,104458,2008-12-03T19:29:00Z,2009-05-05T17:56:00Z,37.93558786101695,-122.44549497118643
RichBr_16_2009,Richmond Bridge,104463,2008-12-03T19:24:00Z,2009-05-05T17:50:00Z,37.93558786101695,-122.44549497118643
RichBr_15_2009,Richmond Bridge,104465,2008-12-03T19:20:00Z,2009-05-05T17:44:00Z,37.93558786101695,-122.44549497118643
RichBr_14_2009,Richmond Bridge,104466,2008-12-03T19:16:00Z,2009-05-05T17:35:00Z,37.93558786101695,-122.44549497118643
RichBr_13_2009,Richmond Bridge,104460,2008-12-03T19:12:00Z,2009-05-05T17:27:00Z,37.93558786101695,-122.44549497118643
RichBr_12_2009,Richmond Bridge,104462,2008-12-03T19:06:00Z,2009-05-05T17:20:00Z,37.93558786101695,-122.44549497118643
RichBr_11_2009,Richmond Bridge,104459,2008-12-03T18:51:00Z,2009-05-05T17:12:00Z,37.93558786101695,-122.44549497118643
RichBr_10_2009,Richmond Bridge,104412,2008-12-03T18:48:00Z,2009-05-05T17:05:00Z,37.93558786101695,-122.44549497118643
RichBr_8_2009,Richmond Bridge,104406,2008-12-03T18:37:00Z,2009-05-05T18:28:00Z,37.93558786101695,-122.44549497118643
RichBr_7_2009,Richmond Bridge,104409,2008-12-03T18:31:00Z,2009-05-05T16:26:00Z,37.93558786101695,-122.44549497118643
RichBr_6_2009,Richmond Bridge,104405,2008-12-03T18:22:00Z,2009-05-05T16:16:00Z,37.93558786101695,-122.44549497118643
RichBr_3_2009,Richmond Bridge,104400,2008-12-03T18:04:00Z,2009-05-05T15:54:00Z,37.93558786101695,-122.44549497118643
RichBr_2_2009,Richmond Bridge,104403,2008-12-03T17:52:00Z,2009-05-05T15:48:00Z,37.93558786101695,-122.44549497118643
